0;0;
1;17;
2;34;
3;52;
4;69;
5;87;
6;104;
7;121;
8;139;
9;156;
10;173;
11;190;
12;207;
13;224;
14;241;
15;258;
16;275;
17;292;
18;309;
19;325;
20;342;
21;358;
22;374;
23;390;
24;406;
25;422;
26;438;
27;453;
28;469;
29;484;
30;499;
31;515;
32;529;
33;544;
34;559;
35;573;
36;587;
37;601;
38;615;
39;629;
40;642;
41;656;
42;669;
43;681;
44;694;
45;707;
46;719;
47;731;
48;743;
49;754;
50;766;
51;777;
52;788;
53;798;
54;809;
55;819;
56;829;
57;838;
58;848;
59;857;
60;866;
61;874;
62;882;
63;891;
64;898;
65;906;
66;913;
67;920;
68;927;
69;933;
70;939;
71;945;
72;951;
73;956;
74;961;
75;965;
76;970;
77;974;
78;978;
79;981;
80;984;
81;987;
82;990;
83;992;
84;994;
85;996;
86;997;
87;998;
88;999;
89;999;
90;1000;
91;999;
92;999;
93;998;
94;997;
95;996;
96;994;
97;992;
98;990;
99;987;
