0;64.5716;
1;70.7536;
2;81.6571;
3;36.2345;
4;56.8132;
5;86.1619;
6;6.9825;
7;59.9129;
8;26.8987;
9;48.6298;
10;89.9479;
11;53.7897;
12;73.0933;
13;57.1034;
14;0.789117;
15;46.4276;
16;94.8498;
17;66.5176;
18;44.2123;
19;2.9666;
20;21.9224;
21;67.8201;
22;60.3951;
23;52.7204;
24;42.5872;
25;9.58401;
26;80.4298;
27;10.4396;
28;72.8445;
29;62.9351;
30;43.7659;
31;11.2898;
32;90.8948;
33;95.9599;
34;31.6629;
35;91.176;
36;20.1007;
37;75.724;
38;45.2325;
39;50.2973;
40;32.6124;
41;37.3544;
42;19.3598;
43;61.3449;
44;24.2187;
45;97.8891;
46;74.3845;
47;15.0485;
48;55.6735;
49;18.5964;
50;47.3485;
51;87.1331;
52;65.7613;
53;76.1187;
54;71.7816;
55;34.5952;
56;39.6118;
57;29.4312;
58;99.1064;
59;83.357;
60;88.9639;
61;12.6143;
62;28.143;
63;79.9281;
64;13.1678;
65;40.5687;
66;82.0973;
67;85.6371;
68;41.3473;
69;14.3353;
70;1.72819;
71;78.9981;
72;68.6855;
73;35.1326;
74;49.2132;
75;17.5513;
76;3.96211;
77;98.3831;
78;69.8378;
79;7.42825;
80;5.88037;
81;33.7376;
82;93.1817;
83;63.0395;
84;25.5902;
85;92.0913;
86;16.7475;
87;96.8703;
88;22.1442;
89;27.0188;
90;54.1858;
91;58.8145;
92;4.62481;
93;77.3227;
94;84.7596;
95;38.3724;
96;51.3264;
97;8.58017;
98;30.0412;
99;23.4401;
