0;0;
1;17;
2;34;
3;52;
4;69;
5;87;
6;104;
7;121;
8;139;
9;156;
10;173;
11;190;
12;207;
13;224;
14;241;
15;258;
16;275;
17;292;
18;309;
19;325;
20;342;
21;358;
22;374;
23;390;
24;406;
25;422;
26;438;
27;453;
28;469;
29;484;
30;499;
31;515;
32;529;
33;544;
34;559;
35;573;
36;587;
37;601;
38;615;
39;629;
40;642;
41;656;
42;669;
43;681;
44;694;
45;707;
46;719;
47;731;
48;743;
49;754;
50;766;
51;777;
52;788;
53;798;
54;809;
55;819;
56;829;
57;838;
58;848;
59;857;
60;866;
61;874;
62;882;
63;891;
64;898;
65;906;
66;913;
67;920;
68;927;
69;933;
70;939;
71;945;
72;951;
73;956;
74;961;
75;965;
76;970;
77;974;
78;978;
79;981;
80;984;
81;987;
82;990;
83;992;
84;994;
85;996;
86;997;
87;998;
88;999;
89;999;
90;1000;
91;999;
92;999;
93;998;
94;997;
95;996;
96;994;
97;992;
98;990;
99;987;
100;984;
101;981;
102;978;
103;974;
104;970;
105;965;
106;961;
107;956;
108;951;
109;945;
110;939;
111;933;
112;927;
113;920;
114;913;
115;906;
116;898;
117;891;
118;882;
119;874;
120;866;
121;857;
122;848;
123;838;
124;829;
125;819;
126;809;
127;798;
128;788;
129;777;
130;766;
131;754;
132;743;
133;731;
134;719;
135;707;
136;694;
137;681;
138;669;
139;656;
140;642;
141;629;
142;615;
143;601;
144;587;
145;573;
146;559;
147;544;
148;529;
149;515;
150;499;
151;484;
152;469;
153;453;
154;438;
155;422;
156;406;
157;390;
158;374;
159;358;
160;342;
161;325;
162;309;
163;292;
164;275;
165;258;
166;241;
167;224;
168;207;
169;190;
170;173;
171;156;
172;139;
173;121;
174;104;
175;87;
176;69;
177;52;
178;34;
179;17;
180;0;
181;-17;
182;-34;
183;-52;
184;-69;
185;-87;
186;-104;
187;-121;
188;-139;
189;-156;
190;-173;
191;-190;
192;-207;
193;-224;
194;-241;
195;-258;
196;-275;
197;-292;
198;-309;
