0;311.732;
1;94.4214;
2;160.322;
3;773.111;
4;675.394;
5;188.786;
6;815.396;
7;62.8643;
8;644.892;
9;80.1421;
10;760.49;
11;260.918;
12;611.885;
13;141.357;
14;356.95;
15;850.477;
16;700.716;
17;176.286;
18;17.9478;
19;44.5611;
20;624.116;
21;753.395;
22;656.744;
23;915.611;
24;14.8622;
25;4.74288;
26;707.084;
27;556.539;
28;250.897;
29;474.39;
30;154.053;
31;574.798;
32;764.649;
33;143.853;
34;138.516;
35;165.984;
36;553.341;
37;569.329;
38;910.868;
39;763.023;
40;473.355;
41;268.115;
42;684.993;
43;832.119;
44;384.926;
45;420.596;
46;319.143;
47;267.428;
48;412.759;
49;324.066;
50;599.836;
51;166.115;
52;394.861;
53;364.696;
54;213.49;
55;789.225;
56;339.963;
57;374.093;
58;360.412;
59;776.447;
60;215.616;
61;273.342;
62;191.728;
63;960.954;
64;761.805;
65;424.667;
66;287.711;
67;653.096;
68;527.095;
69;172.702;
70;145.184;
71;292.529;
72;698.11;
73;359.568;
74;289.817;
75;41.5584;
76;904.042;
77;434.845;
78;9.69072;
79;192.797;
80;0.961932;
81;567.159;
82;976.95;
83;612.272;
84;626.618;
85;504.881;
86;650.614;
87;358.881;
88;119.264;
89;754.353;
90;896.752;
91;714.486;
92;464.697;
93;240.056;
94;770.192;
95;379.822;
96;139.378;
97;47.2938;
98;784.484;
99;868.671;
100;851.516;
101;506.771;
102;907.856;
103;741.239;
104;801.315;
105;513.613;
106;663.67;
107;550.88;
108;368.869;
109;492.57;
110;756.431;
111;485.381;
112;533.479;
113;669.347;
114;530.592;
115;634.925;
116;897.741;
117;802.916;
118;671.35;
119;935.757;
120;211.476;
121;948.559;
122;514.513;
123;15.1571;
124;586.959;
125;925.427;
126;903.904;
127;646.13;
128;331.709;
129;108.027;
130;799.985;
131;401.461;
132;953.319;
133;985.117;
134;318.479;
135;335.017;
136;881.396;
137;93.721;
138;79.7888;
139;590.279;
140;60.8471;
141;913.205;
142;284.775;
143;24.1821;
144;997.377;
145;873.953;
146;478.495;
147;501.631;
148;893.712;
149;206.459;
150;438.789;
151;203.935;
152;39.0106;
153;393.777;
154;96.19;
155;49.8232;
156;696.991;
157;515.139;
158;529.839;
159;134.602;
160;561.961;
161;785.532;
162;242.63;
163;346.589;
164;20.3615;
165;199.882;
166;34.6018;
167;996.994;
168;348.875;
169;778.168;
170;620.553;
171;502.888;
172;452.307;
173;442.888;
174;891.281;
175;992.69;
176;938.124;
177;798.55;
178;479.508;
179;844.107;
180;911.79;
181;954.782;
182;433.043;
183;865.46;
184;471.175;
185;939.862;
186;617.051;
187;781.731;
188;114.069;
189;187.72;
190;952.853;
191;968.65;
192;7.29405;
193;322.309;
194;594.5;
195;943.119;
196;775.245;
197;18.1763;
198;328.494;
199;767.795;
200;908.873;
201;469.012;
202;51.5415;
203;484.418;
204;549.836;
205;367.938;
206;519.077;
207;657.968;
208;327.514;
209;217.946;
210;8.41371;
211;703.479;
212;480.83;
213;233.273;
214;699.446;
215;397.682;
216;991.019;
217;224.495;
218;701.092;
219;347.919;
220;930.977;
221;29.4977;
222;759.247;
223;823.54;
224;601.137;
225;534.571;
226;398.904;
227;710.424;
228;845.322;
229;961.966;
230;743.621;
231;491.956;
232;800.845;
233;453.905;
234;488.065;
235;558.382;
236;511.988;
237;186.843;
238;314.186;
239;419.228;
240;52.3763;
241;317.462;
242;497.686;
243;432.61;
244;649.283;
245;998.848;
246;885.725;
247;967.429;
248;745.578;
249;46.9835;
250;757.318;
251;681.232;
252;727.28;
253;958.175;
254;814.835;
255;571.896;
256;641.408;
257;694.261;
258;276.742;
259;142.04;
260;382.278;
261;351.191;
262;228.806;
263;333.36;
264;822.321;
265;705.315;
266;875.764;
267;995.887;
268;575.3;
269;58.1829;
270;826.612;
271;174.614;
272;23.1431;
273;408.751;
274;580.354;
275;860.719;
276;295.596;
277;363.48;
278;421.727;
279;388.714;
280;155.285;
281;946.308;
282;296.683;
283;733.324;
284;950.478;
285;460.231;
286;116.229;
287;993.379;
288;71.697;
289;816.953;
290;489.772;
291;455.303;
292;257.134;
293;84.2781;
294;892.343;
295;99.0746;
296;178.215;
297;616.449;
298;559.335;
299;355.729;
300;376.458;
301;963.369;
302;931.391;
303;573.489;
304;371.384;
305;463.738;
306;613.67;
307;66.8092;
308;677.72;
309;498.548;
310;665.493;
311;48.4948;
312;89.8224;
313;768.686;
314;113.814;
315;83.738;
316;736.988;
317;286.62;
318;449.27;
319;989.092;
320;660.485;
321;744.653;
322;795.095;
323;725.14;
324;821.278;
325;831.241;
326;399.96;
327;81.8739;
328;861.151;
329;454.14;
330;414.674;
331;306.076;
332;201.56;
333;855.77;
334;255.711;
335;32.9688;
336;828.837;
337;833.215;
338;690.401;
339;929.529;
340;563.011;
341;415.612;
342;137.36;
343;737.116;
344;535.267;
345;57.5268;
346;717.728;
347;928.16;
348;964.166;
349;169.623;
350;769.352;
351;103.798;
352;808.605;
353;302.808;
354;168.834;
355;121.194;
356;937.384;
357;194.45;
358;647.362;
359;197.709;
360;321.929;
361;313.29;
362;927.666;
363;878.078;
364;264.582;
365;583.155;
366;234.963;
367;370.495;
368;685.99;
369;468.117;
370;288.014;
371;82.6801;
372;129.122;
373;922.171;
374;688.959;
375;780.044;
376;494.622;
377;237.763;
378;628.207;
379;545.278;
380;526.626;
381;37.9386;
382;631.062;
383;97.7485;
384;837.978;
385;977.716;
386;387.122;
387;19.5087;
388;202.155;
389;440.352;
390;88.6918;
391;827.3;
392;125.677;
393;771.987;
394;443.36;
395;680.583;
396;856.756;
397;651.848;
398;230.572;
399;167.275;
400;661.915;
401;55.7419;
402;709.745;
403;476.608;
404;263.794;
405;305.055;
406;164.734;
407;146.332;
408;447.731;
409;353.078;
410;867.504;
411;572.521;
412;411.953;
413;729.173;
414;834.914;
415;156.121;
416;589.447;
417;383.162;
418;404.324;
