0;0.65036;
1;1.61165;
2;2.9709;
3;3.77882;
4;4.0554;
5;5.18772;
6;6.52525;
7;7.23913;
8;8.92019;
9;9.53491;
10;10.726;
11;11.2012;
12;12.0717;
13;13.974;
14;14.5694;
15;15.1626;
16;16.4923;
17;17.2139;
18;18.3681;
19;19.1532;
20;20.9612;
21;21.4493;
22;22.7238;
23;23.0817;
24;24.7311;
25;25.9397;
26;26.8579;
27;27.6982;
28;28.4782;
29;29.1119;
30;30.5859;
31;31.8206;
32;32.8036;
33;33.2736;
34;34.4356;
35;35.6174;
36;36.5039;
37;37.6008;
38;38.2697;
39;39.8825;
40;40.0862;
41;41.7129;
42;42.2323;
43;43.8511;
44;44.5197;
45;45.1894;
46;46.4824;
47;47.6028;
48;48.293;
49;49.6341;
50;50.9314;
51;51.4646;
52;52.3904;
53;53.1196;
54;54.4024;
55;55.0255;
56;56.6213;
57;57.5225;
58;58.0938;
59;59.5063;
60;60.5502;
61;61.4327;
62;62.3695;
63;63.6995;
64;64.5123;
65;65.8029;
66;66.4399;
67;67.0204;
68;68.5458;
69;69.8733;
70;70.9629;
71;71.1687;
72;72.2513;
73;73.8443;
74;74.8898;
75;75.9245;
76;76.9289;
77;77.8657;
78;78.7925;
79;79.5517;
80;80.8753;
81;81.4397;
82;82.2863;
83;83.6433;
84;84.9349;
85;85.9308;
86;86.1976;
87;87.6467;
88;88.4457;
89;89.4352;
90;90.8947;
91;91.1266;
92;92.6731;
93;93.5263;
94;94.3047;
95;95.7086;
96;96.9069;
97;97.9354;
98;98.2174;
99;99.3189;
100;100.158;
101;101.77;
102;102.784;
103;103.81;
104;104.614;
105;105.9;
106;106.851;
107;107.855;
108;108.918;
109;109.723;
110;110.035;
111;111.36;
112;112.486;
113;113.91;
114;114.67;
115;115.001;
116;116.358;
117;117.75;
118;118.021;
119;119.778;
120;120.547;
121;121.224;
122;122.88;
123;123.52;
124;124.159;
125;125.083;
126;126.13;
127;127.446;
128;128.536;
129;129.889;
130;130.94;
131;131.398;
132;132.696;
133;133.84;
134;134.012;
135;135.873;
136;136.062;
137;137.475;
138;138.139;
139;139.514;
140;140.161;
141;141.307;
142;142.572;
143;143.362;
144;144.005;
145;145.14;
146;146.607;
147;147.817;
148;148.732;
149;149.388;
150;150.266;
151;151.85;
152;152.961;
153;153.795;
154;154.332;
155;155.59;
156;156.185;
157;157.588;
158;158.279;
159;159.078;
160;160.992;
161;161.45;
162;162.592;
163;163.486;
164;164.072;
165;165.684;
166;166.523;
167;167.737;
168;168.548;
169;169.647;
170;170.651;
171;171.058;
172;172.59;
173;173.372;
174;174.049;
175;175.875;
176;176.953;
177;177.867;
178;178.342;
179;179.721;
180;180.865;
181;181.65;
182;182.41;
183;183.749;
184;184.401;
185;185.078;
186;186.02;
187;187.362;
188;188.588;
189;189.808;
190;190.254;
191;191.38;
192;192.791;
193;193.898;
194;194.302;
195;195.897;
196;196.219;
197;197.428;
198;198.773;
199;199.01;
200;200.456;
201;201.129;
202;202.33;
203;203.153;
204;204.462;
205;205.069;
206;206.813;
207;207.078;
208;208.092;
209;209.578;
210;210.479;
211;211.26;
212;212.88;
213;213.79;
214;214.632;
215;215.408;
216;216.456;
217;217.326;
218;218.959;
219;219.024;
220;220.903;
221;221.173;
222;222.921;
223;223.703;
224;224.13;
225;225.833;
226;226.375;
227;227.462;
228;228.074;
229;229.097;
230;230.647;
231;231.435;
232;232.402;
233;233.092;
234;234.562;
235;235.749;
236;236.115;
237;237.445;
238;238.642;
239;239.561;
240;240.927;
241;241.859;
242;242.872;
243;243.547;
244;244.641;
245;245.404;
246;246.464;
247;247.309;
248;248.175;
249;249.165;
250;250.699;
251;251.103;
252;252.334;
253;253.212;
254;254.461;
255;255.782;
256;256.614;
257;257.802;
258;258.559;
259;259.192;
260;260.996;
261;261.347;
262;262.693;
263;263.856;
264;264.493;
265;265.748;
266;266.788;
267;267.637;
268;268.244;
269;269.638;
270;270.808;
271;271.845;
272;272.289;
273;273.477;
274;274.569;
275;275.846;
276;276.405;
277;277.762;
278;278.778;
279;279.831;
280;280.098;
281;281.714;
282;282.4;
283;283.33;
284;284.432;
285;285.603;
286;286.426;
287;287.976;
288;288.501;
289;289.1;
290;290.351;
291;291.747;
292;292.54;
293;293.223;
294;294.076;
295;295.717;
296;296.007;
297;297.169;
298;298.469;
299;299.366;
300;300.708;
301;301.026;
302;302.468;
303;303.041;
304;304.957;
305;305.322;
306;306.945;
307;307.551;
308;308.446;
309;309.611;
310;310.306;
311;311.762;
312;312.078;
313;313.562;
314;314.291;
315;315.756;
316;316.272;
317;317.365;
318;318.832;
319;319.044;
320;320.401;
321;321.032;
322;322.048;
323;323.563;
324;324.635;
325;325.126;
326;326.47;
327;327.723;
328;328.721;
329;329.376;
330;330.94;
331;331.984;
332;332.49;
333;333.125;
334;334.135;
335;335.315;
336;336.324;
337;337.09;
338;338.349;
339;339.438;
340;340.443;
341;341.838;
342;342.902;
343;343.068;
344;344.798;
345;345.392;
346;346.014;
347;347.788;
348;348.153;
349;349.735;
350;350.31;
351;351.07;
352;352.947;
353;353.729;
354;354.193;
355;355.765;
356;356.935;
357;357.45;
358;358.292;
359;359.93;
360;360.495;
361;361.759;
362;362.816;
363;363.942;
364;364.675;
365;365.39;
366;366.852;
367;367.729;
368;368.395;
369;369.254;
370;370.816;
371;371.358;
372;372.536;
373;373.073;
374;374.506;
375;375.322;
376;376.417;
377;377.156;
378;378.139;
379;379.96;
380;380.075;
381;381.764;
382;382.848;
383;383.754;
384;384.242;
385;385.307;
386;386.292;
387;387.388;
388;388.571;
389;389.814;
390;390.351;
391;391.448;
392;392.728;
393;393.618;
394;394.543;
395;395.356;
396;396.057;
397;397.288;
398;398.12;
399;399.706;
400;400.134;
401;401.994;
402;402.756;
403;403.721;
404;404.345;
405;405.758;
406;406.992;
407;407.874;
408;408.038;
409;409.325;
410;410.741;
411;411.848;
412;412.532;
413;413.38;
414;414.957;
415;415.844;
416;416.221;
417;417.102;
418;418.557;
419;419.274;
420;420.252;
421;421.936;
422;422.195;
423;423.539;
424;424.782;
425;425.113;
426;426.526;
427;427.259;
428;428.037;
429;429.408;
430;430.297;
431;431.975;
432;432.38;
433;433.343;
434;434.765;
435;435.574;
436;436.974;
437;437.484;
438;438.792;
439;439.735;
440;440.748;
441;441.059;
442;442.504;
443;443.476;
444;444.096;
445;445.396;
446;446.524;
447;447.237;
448;448.537;
449;449.79;
450;450.936;
451;451.513;
452;452.014;
453;453.138;
454;454.447;
455;455.735;
456;456.236;
457;457.955;
458;458.148;
459;459.762;
460;460.836;
461;461.555;
462;462.248;
463;463.207;
464;464.822;
465;465.469;
466;466.428;
467;467.575;
468;468.624;
469;469.974;
470;470.692;
471;471.598;
472;472.469;
473;473.94;
474;474.818;
475;475.556;
476;476.043;
477;477.524;
478;478.842;
479;479.284;
480;480.838;
481;481.996;
482;482.88;
483;483.983;
484;484.216;
485;485.264;
486;486.484;
487;487.519;
488;488.541;
489;489.878;
490;490.026;
491;491.345;
492;492.737;
493;493.028;
494;494.871;
495;495.421;
496;496.247;
497;497.074;
498;498.585;
